ts_mark,util_load,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,split_tag
2019-05-01 19:30:00,0.06165122985839844,0.15863800048828125,0.4496955871582031,0.08632850646972656,0.07140731811523438,0.13394927978515625,0.011319160461425781,train
2019-05-01 20:00:00,6.034093856811523,0.06165122985839844,0.15863800048828125,0.4496955871582031,0.08632850646972656,0.07140731811523438,0.13394927978515625,train
2019-05-01 20:30:00,0.037693023681640625,6.034093856811523,0.06165122985839844,0.15863800048828125,0.4496955871582031,0.08632850646972656,0.07140731811523438,train
2019-05-01 21:00:00,5.960341453552246,0.037693023681640625,6.034093856811523,0.06165122985839844,0.15863800048828125,0.4496955871582031,0.08632850646972656,train
2019-05-01 21:30:00,0.3230562210083008,5.960341453552246,0.037693023681640625,6.034093856811523,0.06165122985839844,0.15863800048828125,0.4496955871582031,train
2019-05-01 22:00:00,0.5314531326293945,0.3230562210083008,5.960341453552246,0.037693023681640625,6.034093856811523,0.06165122985839844,0.15863800048828125,train
2019-05-01 22:30:00,8.702099800109863,0.5314531326293945,0.3230562210083008,5.960341453552246,0.037693023681640625,6.034093856811523,0.06165122985839844,train
2019-05-01 23:00:00,4.184043884277344,8.702099800109863,0.5314531326293945,0.3230562210083008,5.960341453552246,0.037693023681640625,6.034093856811523,train
2019-05-01 23:30:00,2.051976203918457,4.184043884277344,8.702099800109863,0.5314531326293945,0.3230562210083008,5.960341453552246,0.037693023681640625,train
2019-05-02 00:00:00,0.5461139678955078,2.051976203918457,4.184043884277344,8.702099800109863,0.5314531326293945,0.3230562210083008,5.960341453552246,train
2019-05-02 00:30:00,0.3506927490234375,0.5461139678955078,2.051976203918457,4.184043884277344,8.702099800109863,0.5314531326293945,0.3230562210083008,train
2019-05-02 01:00:00,0.0,0.3506927490234375,0.5461139678955078,2.051976203918457,4.184043884277344,8.702099800109863,0.5314531326293945,train
2019-05-02 01:30:00,28.027737617492676,0.0,0.3506927490234375,0.5461139678955078,2.051976203918457,4.184043884277344,8.702099800109863,train
2019-05-02 02:00:00,0.005039215087890625,28.027737617492676,0.0,0.3506927490234375,0.5461139678955078,2.051976203918457,4.184043884277344,train
2019-05-02 02:30:00,1.202362060546875,0.005039215087890625,28.027737617492676,0.0,0.3506927490234375,0.5461139678955078,2.051976203918457,train
2019-05-02 03:00:00,9.360664367675781,1.202362060546875,0.005039215087890625,28.027737617492676,0.0,0.3506927490234375,0.5461139678955078,train
2019-05-02 03:30:00,0.5401630401611328,9.360664367675781,1.202362060546875,0.005039215087890625,28.027737617492676,0.0,0.3506927490234375,train
2019-05-02 04:00:00,0.0,0.5401630401611328,9.360664367675781,1.202362060546875,0.005039215087890625,28.027737617492676,0.0,train
2019-05-02 04:30:00,0.008283615112304688,0.0,0.5401630401611328,9.360664367675781,1.202362060546875,0.005039215087890625,28.027737617492676,train
2019-05-02 05:00:00,0.7603120803833008,0.008283615112304688,0.0,0.5401630401611328,9.360664367675781,1.202362060546875,0.005039215087890625,train
2019-05-02 05:30:00,0.032684326171875,0.7603120803833008,0.008283615112304688,0.0,0.5401630401611328,9.360664367675781,1.202362060546875,train
2019-05-02 06:00:00,0.5897836685180664,0.032684326171875,0.7603120803833008,0.008283615112304688,0.0,0.5401630401611328,9.360664367675781,train
2019-05-02 06:30:00,0.47571754455566406,0.5897836685180664,0.032684326171875,0.7603120803833008,0.008283615112304688,0.0,0.5401630401611328,train
2019-05-02 07:00:00,3.0342321395874023,0.47571754455566406,0.5897836685180664,0.032684326171875,0.7603120803833008,0.008283615112304688,0.0,train
2019-05-02 07:30:00,0.036690711975097656,3.0342321395874023,0.47571754455566406,0.5897836685180664,0.032684326171875,0.7603120803833008,0.008283615112304688,train
2019-05-02 08:00:00,0.367950439453125,0.036690711975097656,3.0342321395874023,0.47571754455566406,0.5897836685180664,0.032684326171875,0.7603120803833008,train
2019-05-02 08:30:00,0.8285665512084961,0.367950439453125,0.036690711975097656,3.0342321395874023,0.47571754455566406,0.5897836685180664,0.032684326171875,train
2019-05-02 09:00:00,0.6085691452026367,0.8285665512084961,0.367950439453125,0.036690711975097656,3.0342321395874023,0.47571754455566406,0.5897836685180664,train
2019-05-02 09:30:00,0.0018711090087890625,0.6085691452026367,0.8285665512084961,0.367950439453125,0.036690711975097656,3.0342321395874023,0.47571754455566406,train
2019-05-02 10:00:00,0.15943527221679688,0.0018711090087890625,0.6085691452026367,0.8285665512084961,0.367950439453125,0.036690711975097656,3.0342321395874023,train
2019-05-02 10:30:00,1.1029396057128906,0.15943527221679688,0.0018711090087890625,0.6085691452026367,0.8285665512084961,0.367950439453125,0.036690711975097656,train
2019-05-02 11:00:00,0.035755157470703125,1.1029396057128906,0.15943527221679688,0.0018711090087890625,0.6085691452026367,0.8285665512084961,0.367950439453125,train
2019-05-02 11:30:00,1.186777114868164,0.035755157470703125,1.1029396057128906,0.15943527221679688,0.0018711090087890625,0.6085691452026367,0.8285665512084961,train
2019-05-02 12:00:00,0.16857337951660156,1.186777114868164,0.035755157470703125,1.1029396057128906,0.15943527221679688,0.0018711090087890625,0.6085691452026367,train
2019-05-02 12:30:00,0.09734725952148438,0.16857337951660156,1.186777114868164,0.035755157470703125,1.1029396057128906,0.15943527221679688,0.0018711090087890625,train
2019-05-02 13:00:00,1.543060302734375,0.09734725952148438,0.16857337951660156,1.186777114868164,0.035755157470703125,1.1029396057128906,0.15943527221679688,train
2019-05-02 13:30:00,3.8368616104125977,1.543060302734375,0.09734725952148438,0.16857337951660156,1.186777114868164,0.035755157470703125,1.1029396057128906,train
2019-05-02 14:00:00,0.22419452667236328,3.8368616104125977,1.543060302734375,0.09734725952148438,0.16857337951660156,1.186777114868164,0.035755157470703125,train
2019-05-02 14:30:00,0.5613775253295898,0.22419452667236328,3.8368616104125977,1.543060302734375,0.09734725952148438,0.16857337951660156,1.186777114868164,train
2019-05-02 15:00:00,0.06675243377685547,0.5613775253295898,0.22419452667236328,3.8368616104125977,1.543060302734375,0.09734725952148438,0.16857337951660156,train
2019-05-02 15:30:00,1.4866294860839844,0.06675243377685547,0.5613775253295898,0.22419452667236328,3.8368616104125977,1.543060302734375,0.09734725952148438,train
2019-05-02 16:00:00,1.9432239532470703,1.4866294860839844,0.06675243377685547,0.5613775253295898,0.22419452667236328,3.8368616104125977,1.543060302734375,train
2019-05-02 16:30:00,0.36069488525390625,1.9432239532470703,1.4866294860839844,0.06675243377685547,0.5613775253295898,0.22419452667236328,3.8368616104125977,train
2019-05-02 17:00:00,0.0692586898803711,0.36069488525390625,1.9432239532470703,1.4866294860839844,0.06675243377685547,0.5613775253295898,0.22419452667236328,train
2019-05-02 17:30:00,32.32587814331055,0.0692586898803711,0.36069488525390625,1.9432239532470703,1.4866294860839844,0.06675243377685547,0.5613775253295898,train
2019-05-02 18:00:00,0.2677803039550781,32.32587814331055,0.0692586898803711,0.36069488525390625,1.9432239532470703,1.4866294860839844,0.06675243377685547,train
2019-05-02 18:30:00,16.530930519104004,0.2677803039550781,32.32587814331055,0.0692586898803711,0.36069488525390625,1.9432239532470703,1.4866294860839844,train
2019-05-02 19:00:00,1.1250572204589844,16.530930519104004,0.2677803039550781,32.32587814331055,0.0692586898803711,0.36069488525390625,1.9432239532470703,train
2019-05-02 19:30:00,0.04952430725097656,1.1250572204589844,16.530930519104004,0.2677803039550781,32.32587814331055,0.0692586898803711,0.36069488525390625,train
2019-05-02 20:00:00,0.028432846069335938,0.04952430725097656,1.1250572204589844,16.530930519104004,0.2677803039550781,32.32587814331055,0.0692586898803711,train
2019-05-02 20:30:00,1.3172216415405273,0.028432846069335938,0.04952430725097656,1.1250572204589844,16.530930519104004,0.2677803039550781,32.32587814331055,train
2019-05-02 21:00:00,2.227558135986328,1.3172216415405273,0.028432846069335938,0.04952430725097656,1.1250572204589844,16.530930519104004,0.2677803039550781,train
2019-05-02 21:30:00,0.00609588623046875,2.227558135986328,1.3172216415405273,0.028432846069335938,0.04952430725097656,1.1250572204589844,16.530930519104004,train
2019-05-02 22:00:00,0.7262697219848633,0.00609588623046875,2.227558135986328,1.3172216415405273,0.028432846069335938,0.04952430725097656,1.1250572204589844,train
2019-05-02 22:30:00,1.17254638671875,0.7262697219848633,0.00609588623046875,2.227558135986328,1.3172216415405273,0.028432846069335938,0.04952430725097656,train
2019-05-02 23:00:00,6.9572553634643555,1.17254638671875,0.7262697219848633,0.00609588623046875,2.227558135986328,1.3172216415405273,0.028432846069335938,train
2019-05-02 23:30:00,5.281403541564941,6.9572553634643555,1.17254638671875,0.7262697219848633,0.00609588623046875,2.227558135986328,1.3172216415405273,train
2019-05-03 00:00:00,0.4265756607055664,5.281403541564941,6.9572553634643555,1.17254638671875,0.7262697219848633,0.00609588623046875,2.227558135986328,train
2019-05-03 00:30:00,5.761316299438477,0.4265756607055664,5.281403541564941,6.9572553634643555,1.17254638671875,0.7262697219848633,0.00609588623046875,train
2019-05-03 01:00:00,0.020928382873535156,5.761316299438477,0.4265756607055664,5.281403541564941,6.9572553634643555,1.17254638671875,0.7262697219848633,train
2019-05-03 01:30:00,4.053947448730469,0.020928382873535156,5.761316299438477,0.4265756607055664,5.281403541564941,6.9572553634643555,1.17254638671875,train
2019-05-03 02:00:00,3.513376235961914,4.053947448730469,0.020928382873535156,5.761316299438477,0.4265756607055664,5.281403541564941,6.9572553634643555,train
2019-05-03 02:30:00,40.434969902038574,3.513376235961914,4.053947448730469,0.020928382873535156,5.761316299438477,0.4265756607055664,5.281403541564941,train
2019-05-03 03:00:00,0.32340335845947266,40.434969902038574,3.513376235961914,4.053947448730469,0.020928382873535156,5.761316299438477,0.4265756607055664,train
2019-05-03 03:30:00,0.010305404663085938,0.32340335845947266,40.434969902038574,3.513376235961914,4.053947448730469,0.020928382873535156,5.761316299438477,train
2019-05-03 04:00:00,0.16109466552734375,0.010305404663085938,0.32340335845947266,40.434969902038574,3.513376235961914,4.053947448730469,0.020928382873535156,train
2019-05-03 04:30:00,0.9645395278930664,0.16109466552734375,0.010305404663085938,0.32340335845947266,40.434969902038574,3.513376235961914,4.053947448730469,train
2019-05-03 05:00:00,0.09873580932617188,0.9645395278930664,0.16109466552734375,0.010305404663085938,0.32340335845947266,40.434969902038574,3.513376235961914,train
2019-05-03 05:30:00,0.5727748870849609,0.09873580932617188,0.9645395278930664,0.16109466552734375,0.010305404663085938,0.32340335845947266,40.434969902038574,train
2019-05-03 06:00:00,2.5614919662475586,0.5727748870849609,0.09873580932617188,0.9645395278930664,0.16109466552734375,0.010305404663085938,0.32340335845947266,train
2019-05-03 06:30:00,0.7220325469970703,2.5614919662475586,0.5727748870849609,0.09873580932617188,0.9645395278930664,0.16109466552734375,0.010305404663085938,train
2019-05-03 07:00:00,1.0727462768554688,0.7220325469970703,2.5614919662475586,0.5727748870849609,0.09873580932617188,0.9645395278930664,0.16109466552734375,train
2019-05-03 07:30:00,0.00726318359375,1.0727462768554688,0.7220325469970703,2.5614919662475586,0.5727748870849609,0.09873580932617188,0.9645395278930664,train
2019-05-03 08:00:00,0.0635223388671875,0.00726318359375,1.0727462768554688,0.7220325469970703,2.5614919662475586,0.5727748870849609,0.09873580932617188,train
2019-05-03 08:30:00,0.019310951232910156,0.0635223388671875,0.00726318359375,1.0727462768554688,0.7220325469970703,2.5614919662475586,0.5727748870849609,train
2019-05-03 09:00:00,0.13592243194580078,0.019310951232910156,0.0635223388671875,0.00726318359375,1.0727462768554688,0.7220325469970703,2.5614919662475586,train
2019-05-03 09:30:00,0.02135944366455078,0.13592243194580078,0.019310951232910156,0.0635223388671875,0.00726318359375,1.0727462768554688,0.7220325469970703,train
2019-05-03 10:00:00,0.4049205780029297,0.02135944366455078,0.13592243194580078,0.019310951232910156,0.0635223388671875,0.00726318359375,1.0727462768554688,train
2019-05-03 10:30:00,0.032047271728515625,0.4049205780029297,0.02135944366455078,0.13592243194580078,0.019310951232910156,0.0635223388671875,0.00726318359375,train
2019-05-03 11:00:00,0.0709981918334961,0.032047271728515625,0.4049205780029297,0.02135944366455078,0.13592243194580078,0.019310951232910156,0.0635223388671875,train
2019-05-03 11:30:00,0.01584625244140625,0.0709981918334961,0.032047271728515625,0.4049205780029297,0.02135944366455078,0.13592243194580078,0.019310951232910156,train
2019-05-03 12:00:00,31.27272129058838,0.01584625244140625,0.0709981918334961,0.032047271728515625,0.4049205780029297,0.02135944366455078,0.13592243194580078,train
2019-05-03 12:30:00,0.0,31.27272129058838,0.01584625244140625,0.0709981918334961,0.032047271728515625,0.4049205780029297,0.02135944366455078,train
2019-05-03 13:00:00,0.4433927536010742,0.0,31.27272129058838,0.01584625244140625,0.0709981918334961,0.032047271728515625,0.4049205780029297,train
2019-05-03 13:30:00,0.4336872100830078,0.4433927536010742,0.0,31.27272129058838,0.01584625244140625,0.0709981918334961,0.032047271728515625,train
2019-05-03 14:00:00,0.21388721466064453,0.4336872100830078,0.4433927536010742,0.0,31.27272129058838,0.01584625244140625,0.0709981918334961,train
2019-05-03 14:30:00,0.9654884338378906,0.21388721466064453,0.4336872100830078,0.4433927536010742,0.0,31.27272129058838,0.01584625244140625,train
2019-05-03 15:00:00,0.05774497985839844,0.9654884338378906,0.21388721466064453,0.4336872100830078,0.4433927536010742,0.0,31.27272129058838,train
2019-05-03 15:30:00,0.3365516662597656,0.05774497985839844,0.9654884338378906,0.21388721466064453,0.4336872100830078,0.4433927536010742,0.0,train
2019-05-03 16:00:00,0.2380990982055664,0.3365516662597656,0.05774497985839844,0.9654884338378906,0.21388721466064453,0.4336872100830078,0.4433927536010742,train
2019-05-03 16:30:00,0.43667030334472656,0.2380990982055664,0.3365516662597656,0.05774497985839844,0.9654884338378906,0.21388721466064453,0.4336872100830078,train
2019-05-03 17:00:00,1.6168231964111328,0.43667030334472656,0.2380990982055664,0.3365516662597656,0.05774497985839844,0.9654884338378906,0.21388721466064453,train
2019-05-03 17:30:00,0.48136425018310547,1.6168231964111328,0.43667030334472656,0.2380990982055664,0.3365516662597656,0.05774497985839844,0.9654884338378906,train
2019-05-03 18:00:00,0.5878143310546875,0.48136425018310547,1.6168231964111328,0.43667030334472656,0.2380990982055664,0.3365516662597656,0.05774497985839844,train
2019-05-03 18:30:00,0.026691436767578125,0.5878143310546875,0.48136425018310547,1.6168231964111328,0.43667030334472656,0.2380990982055664,0.3365516662597656,train
2019-05-03 19:00:00,2.2356796264648438,0.026691436767578125,0.5878143310546875,0.48136425018310547,1.6168231964111328,0.43667030334472656,0.2380990982055664,train
2019-05-03 19:30:00,0.03744697570800781,2.2356796264648438,0.026691436767578125,0.5878143310546875,0.48136425018310547,1.6168231964111328,0.43667030334472656,train
2019-05-03 20:00:00,0.07633018493652344,0.03744697570800781,2.2356796264648438,0.026691436767578125,0.5878143310546875,0.48136425018310547,1.6168231964111328,train
2019-05-03 20:30:00,0.08079051971435547,0.07633018493652344,0.03744697570800781,2.2356796264648438,0.026691436767578125,0.5878143310546875,0.48136425018310547,train
2019-05-03 21:00:00,0.2085409164428711,0.08079051971435547,0.07633018493652344,0.03744697570800781,2.2356796264648438,0.026691436767578125,0.5878143310546875,train
2019-05-03 21:30:00,0.2783699035644531,0.2085409164428711,0.08079051971435547,0.07633018493652344,0.03744697570800781,2.2356796264648438,0.026691436767578125,train
2019-05-03 22:00:00,9.556519508361816,0.2783699035644531,0.2085409164428711,0.08079051971435547,0.07633018493652344,0.03744697570800781,2.2356796264648438,train
2019-05-03 22:30:00,1.22869873046875,9.556519508361816,0.2783699035644531,0.2085409164428711,0.08079051971435547,0.07633018493652344,0.03744697570800781,train
2019-05-03 23:00:00,1.70269775390625,1.22869873046875,9.556519508361816,0.2783699035644531,0.2085409164428711,0.08079051971435547,0.07633018493652344,train
2019-05-03 23:30:00,0.10953712463378906,1.70269775390625,1.22869873046875,9.556519508361816,0.2783699035644531,0.2085409164428711,0.08079051971435547,train
2019-05-04 00:00:00,0.18427562713623047,0.10953712463378906,1.70269775390625,1.22869873046875,9.556519508361816,0.2783699035644531,0.2085409164428711,train
2019-05-04 00:30:00,1.6961612701416016,0.18427562713623047,0.10953712463378906,1.70269775390625,1.22869873046875,9.556519508361816,0.2783699035644531,train
2019-05-04 01:00:00,0.042029380798339844,1.6961612701416016,0.18427562713623047,0.10953712463378906,1.70269775390625,1.22869873046875,9.556519508361816,train
2019-05-04 01:30:00,0.0040721893310546875,0.042029380798339844,1.6961612701416016,0.18427562713623047,0.10953712463378906,1.70269775390625,1.22869873046875,train
2019-05-04 02:00:00,0.5090713500976562,0.0040721893310546875,0.042029380798339844,1.6961612701416016,0.18427562713623047,0.10953712463378906,1.70269775390625,train
2019-05-04 02:30:00,0.878662109375,0.5090713500976562,0.0040721893310546875,0.042029380798339844,1.6961612701416016,0.18427562713623047,0.10953712463378906,train
2019-05-04 03:00:00,0.0647287368774414,0.878662109375,0.5090713500976562,0.0040721893310546875,0.042029380798339844,1.6961612701416016,0.18427562713623047,train
2019-05-04 03:30:00,0.6442127227783203,0.0647287368774414,0.878662109375,0.5090713500976562,0.0040721893310546875,0.042029380798339844,1.6961612701416016,train
2019-05-04 04:00:00,1.2573604583740234,0.6442127227783203,0.0647287368774414,0.878662109375,0.5090713500976562,0.0040721893310546875,0.042029380798339844,train
2019-05-04 04:30:00,0.014287948608398438,1.2573604583740234,0.6442127227783203,0.0647287368774414,0.878662109375,0.5090713500976562,0.0040721893310546875,train
2019-05-04 05:00:00,0.6166276931762695,0.014287948608398438,1.2573604583740234,0.6442127227783203,0.0647287368774414,0.878662109375,0.5090713500976562,train
2019-05-04 05:30:00,0.027257919311523438,0.6166276931762695,0.014287948608398438,1.2573604583740234,0.6442127227783203,0.0647287368774414,0.878662109375,train
2019-05-04 06:00:00,0.6915874481201172,0.027257919311523438,0.6166276931762695,0.014287948608398438,1.2573604583740234,0.6442127227783203,0.0647287368774414,train
2019-05-04 06:30:00,7.206957817077637,0.6915874481201172,0.027257919311523438,0.6166276931762695,0.014287948608398438,1.2573604583740234,0.6442127227783203,train
2019-05-04 07:00:00,3.1699752807617188,7.206957817077637,0.6915874481201172,0.027257919311523438,0.6166276931762695,0.014287948608398438,1.2573604583740234,train
2019-05-04 07:30:00,0.003269195556640625,3.1699752807617188,7.206957817077637,0.6915874481201172,0.027257919311523438,0.6166276931762695,0.014287948608398438,train
2019-05-04 08:00:00,1.9907560348510742,0.003269195556640625,3.1699752807617188,7.206957817077637,0.6915874481201172,0.027257919311523438,0.6166276931762695,train
2019-05-04 08:30:00,0.0,1.9907560348510742,0.003269195556640625,3.1699752807617188,7.206957817077637,0.6915874481201172,0.027257919311523438,train
2019-05-04 09:00:00,3.3881988525390625,0.0,1.9907560348510742,0.003269195556640625,3.1699752807617188,7.206957817077637,0.6915874481201172,train
2019-05-04 09:30:00,0.22772598266601562,3.3881988525390625,0.0,1.9907560348510742,0.003269195556640625,3.1699752807617188,7.206957817077637,train
2019-05-04 10:00:00,8.052234649658203,0.22772598266601562,3.3881988525390625,0.0,1.9907560348510742,0.003269195556640625,3.1699752807617188,train
2019-05-04 10:30:00,2.093602180480957,8.052234649658203,0.22772598266601562,3.3881988525390625,0.0,1.9907560348510742,0.003269195556640625,train
2019-05-04 11:00:00,0.2746086120605469,2.093602180480957,8.052234649658203,0.22772598266601562,3.3881988525390625,0.0,1.9907560348510742,train
2019-05-04 11:30:00,0.09019088745117188,0.2746086120605469,2.093602180480957,8.052234649658203,0.22772598266601562,3.3881988525390625,0.0,train
2019-05-04 12:00:00,0.011106491088867188,0.09019088745117188,0.2746086120605469,2.093602180480957,8.052234649658203,0.22772598266601562,3.3881988525390625,train
2019-05-04 12:30:00,0.1449871063232422,0.011106491088867188,0.09019088745117188,0.2746086120605469,2.093602180480957,8.052234649658203,0.22772598266601562,train
2019-05-04 13:00:00,0.8758373260498047,0.1449871063232422,0.011106491088867188,0.09019088745117188,0.2746086120605469,2.093602180480957,8.052234649658203,train
2019-05-04 13:30:00,0.560272216796875,0.8758373260498047,0.1449871063232422,0.011106491088867188,0.09019088745117188,0.2746086120605469,2.093602180480957,train
2019-05-04 14:00:00,0.11106109619140625,0.560272216796875,0.8758373260498047,0.1449871063232422,0.011106491088867188,0.09019088745117188,0.2746086120605469,train
2019-05-04 14:30:00,0.011971473693847656,0.11106109619140625,0.560272216796875,0.8758373260498047,0.1449871063232422,0.011106491088867188,0.09019088745117188,train
2019-05-04 15:00:00,0.2715339660644531,0.011971473693847656,0.11106109619140625,0.560272216796875,0.8758373260498047,0.1449871063232422,0.011106491088867188,train
2019-05-04 15:30:00,0.18895912170410156,0.2715339660644531,0.011971473693847656,0.11106109619140625,0.560272216796875,0.8758373260498047,0.1449871063232422,train
2019-05-04 16:00:00,2.468801498413086,0.18895912170410156,0.2715339660644531,0.011971473693847656,0.11106109619140625,0.560272216796875,0.8758373260498047,train
2019-05-04 16:30:00,0.10892391204833984,2.468801498413086,0.18895912170410156,0.2715339660644531,0.011971473693847656,0.11106109619140625,0.560272216796875,train
2019-05-04 17:00:00,0.027017593383789062,0.10892391204833984,2.468801498413086,0.18895912170410156,0.2715339660644531,0.011971473693847656,0.11106109619140625,train
2019-05-04 17:30:00,0.38179779052734375,0.027017593383789062,0.10892391204833984,2.468801498413086,0.18895912170410156,0.2715339660644531,0.011971473693847656,train
2019-05-04 18:00:00,1.7614173889160156,0.38179779052734375,0.027017593383789062,0.10892391204833984,2.468801498413086,0.18895912170410156,0.2715339660644531,train
2019-05-04 18:30:00,1.5982208251953125,1.7614173889160156,0.38179779052734375,0.027017593383789062,0.10892391204833984,2.468801498413086,0.18895912170410156,train
2019-05-04 19:00:00,0.7053470611572266,1.5982208251953125,1.7614173889160156,0.38179779052734375,0.027017593383789062,0.10892391204833984,2.468801498413086,train
2019-05-04 19:30:00,3.3973264694213867,0.7053470611572266,1.5982208251953125,1.7614173889160156,0.38179779052734375,0.027017593383789062,0.10892391204833984,train
2019-05-04 20:00:00,4.290802001953125,3.3973264694213867,0.7053470611572266,1.5982208251953125,1.7614173889160156,0.38179779052734375,0.027017593383789062,train
2019-05-04 20:30:00,0.8014154434204102,4.290802001953125,3.3973264694213867,0.7053470611572266,1.5982208251953125,1.7614173889160156,0.38179779052734375,train
2019-05-04 21:00:00,0.016373634338378906,0.8014154434204102,4.290802001953125,3.3973264694213867,0.7053470611572266,1.5982208251953125,1.7614173889160156,train
2019-05-04 21:30:00,1.4631328582763672,0.016373634338378906,0.8014154434204102,4.290802001953125,3.3973264694213867,0.7053470611572266,1.5982208251953125,train
2019-05-04 22:00:00,0.026309967041015625,1.4631328582763672,0.016373634338378906,0.8014154434204102,4.290802001953125,3.3973264694213867,0.7053470611572266,train
2019-05-04 22:30:00,0.068817138671875,0.026309967041015625,1.4631328582763672,0.016373634338378906,0.8014154434204102,4.290802001953125,3.3973264694213867,train
