timestamp,cpu_utilization,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,rolling_mean_3,rolling_mean_6,rolling_std_6,target
2019-05-01 01:00:00,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.00677490234375,0.013458251953125,0.0024195823116578918,0.001262664794921875,0.00041441483931107956,0.036865234375,0.01510067989951686,0.01260233761971457,0.011744291620888239,0.00014400482177734375
2019-05-01 01:05:00,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.00677490234375,0.013458251953125,0.0024195823116578918,0.001262664794921875,0.00041441483931107956,0.0050938003941586145,0.012605119169804087,0.011740737353293808,0.00017976760864257812
2019-05-01 01:10:00,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.00677490234375,0.013458251953125,0.0024195823116578918,0.001262664794921875,0.00010824203491210938,0.010945120750114931,0.012819631428844316,0.0002155303955078125
2019-05-01 01:15:00,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.00677490234375,0.013458251953125,0.0024195823116578918,0.00014400482177734375,0.007622342360647102,0.012547903264427457,0.001075305938720703
2019-05-01 01:20:00,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.00677490234375,0.013458251953125,0.00017976760864257812,0.0026367840014005963,0.006106246488967495,0.0019350814819335937
2019-05-01 01:25:00,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.00677490234375,0.0004902013142903646,0.000299221674601237,0.0003835512772135312,0.0027948570251464843
2019-05-01 01:30:00,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,9.1552734375e-05,0.001075305938720703,0.0006096553802490234,0.0007459180355632978,0.003654632568359375
2019-05-01 01:35:00,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.010103995339912282,0.0019350814819335937,0.001057424545288086,0.00110477835912141,0.0015689286169727234
2019-05-01 01:40:00,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.020116437945449563,0.0027948570251464847,0.0016425291697184244,0.0014113642696727017,0.0016155242919921875
2019-05-01 01:45:00,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.030128880550986843,0.0026728060701595273,0.0018740560044401154,0.0012250602527361454,0.006354331970214844
2019-05-01 01:50:00,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.015100679899516859,0.002279695159108095,0.0021073883205208446,0.0009479800363574276,0.0110931396484375
2019-05-01 01:55:00,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,7.2479248046875e-05,0.003179594959726585,0.002987225992436535,0.001834120012102967,0.02349853515625
2019-05-01 02:00:00,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.00010824203491210938,0.006354331970214844,0.0045135690201871855,0.003672614082404146,0.00684356689453125
2019-05-01 02:05:00,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.00014400482177734375,0.013648668924967447,0.007964182042037771,0.008408032562942798,0.00024366378784179688
2019-05-01 02:10:00,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.00017976760864257812,0.013811747233072916,0.00849567109639975,0.008178798638563392,0.001264333724975586
2019-05-01 02:15:00,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0002155303955078125,0.010195255279541016,0.00827479362487793,0.008417682317009496,0.002285003662109375
2019-05-01 02:20:00,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001075305938720703,0.0027838548024495444,0.008216261863708496,0.008474278755248784,0.0001049041748046875
2019-05-01 02:25:00,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0019350814819335937,0.001264333724975586,0.007538040479024251,0.008809314815060226,0.0179290771484375
2019-05-01 02:30:00,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0027948570251464843,0.0012180805206298828,0.005706667900085449,0.009061008438685047,0.00244903564453125
2019-05-01 02:35:00,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.003654632568359375,0.0067729949951171875,0.004778424898783366,0.0069018302874821824,0.00383758544921875
2019-05-01 02:40:00,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0015689286169727234,0.0068276723225911455,0.004046003023783366,0.006871956033086715,0.00012493133544921875
2019-05-01 02:45:00,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0016155242919921875,0.0080718994140625,0.004644989967346191,0.00662648988035504,0.0003509521484375
2019-05-01 02:50:00,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.006354331970214844,0.0021371841430664062,0.004455089569091797,0.006757774206222086,0.0013565063476562499
2019-05-01 02:55:00,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0110931396484375,0.001437822977701823,0.004132747650146484,0.006926020594238481,0.0023620605468749997
2019-05-01 03:00:00,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.02349853515625,0.0006107966105143228,0.004341348012288412,0.006798113185294321,0.00336761474609375
2019-05-01 03:05:00,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.00684356689453125,0.0013565063476562499,0.0017468452453613282,0.0014123910611581062,0.0043731689453124995
2019-05-01 03:10:00,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.00024366378784179688,0.0023620605468749997,0.0018999417622884115,0.0015470897650132255,0.00537872314453125
2019-05-01 03:15:00,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.001264333724975586,0.0033676147460937494,0.0019892056783040366,0.0016900896465085508,0.000461578369140625
2019-05-01 03:20:00,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.002285003662109375,0.0043731689453124995,0.002864837646484375,0.0018812196486542095,0.0002613067626953125
2019-05-01 03:25:00,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.0001049041748046875,0.0034044901529947913,0.002883275349934896,0.0018519682500415919,6.103515625e-05
2019-05-01 03:30:00,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.0179290771484375,0.002033869425455729,0.002700742085774739,0.0020732929039001227,0.00015616416931152344
2019-05-01 03:35:00,0.00015616416931152344,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00244903564453125,0.00026130676269531223,0.002317237854003906,0.00234365576999207,0.0002512931823730469
2019-05-01 03:40:00,0.0002512931823730469,0.00015616416931152344,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00383758544921875,0.00015950202941894501,0.0017819960912068683,0.0024212251951632557,0.0003464221954345703
2019-05-01 03:45:00,0.0003464221954345703,0.0002512931823730469,0.00015616416931152344,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.00012493133544921875,0.00015616416931152314,0.0010950167973836262,0.0021028023474817525,0.00044155120849609375
2019-05-01 03:50:00,0.00044155120849609375,0.0003464221954345703,0.0002512931823730469,0.00015616416931152344,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.0003509521484375,0.0002512931823730466,0.0002562999725341797,0.0001403331027484585,0.011023998260498047
2019-05-01 03:55:00,0.011023998260498047,0.00044155120849609375,0.0003464221954345703,0.0002512931823730469,0.00015616416931152344,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.0013565063476562499,0.00034642219543457004,0.0002529621124267578,0.00013459483726099635,0.0216064453125
2019-05-01 04:00:00,0.0216064453125,0.011023998260498047,0.00044155120849609375,0.0003464221954345703,0.0002512931823730469,0.00015616416931152344,6.103515625e-05,0.0002613067626953125,0.000461578369140625,0.00537872314453125,0.0043731689453124995,0.00336761474609375,0.0023620605468749997,0.003937323888142903,0.0020467440287272134,0.0043999956259405,0.0008252461751302084
